el_id,name,field,get_pv,set_pv
1213,SR13A-PC-HSTR-01,x_kick,SR13A-PC-HSTR-01:I,SR13A-PC-HSTR-01:SETI
1213,SR13A-PC-HSTR-01,h_fofb_disabled,SR13A-PC-HSTR-01:FAST:DISABLED,
1213,SR13A-PC-HSTR-01,h_sofb_disabled,SR13A-PC-HSTR-01:SLOW:DISABLED,
1213,SR13A-PC-VSTR-01,y_kick,SR13A-PC-VSTR-01:I,SR13A-PC-VSTR-01:SETI
1213,SR13A-PC-VSTR-01,v_fofb_disabled,SR13A-PC-VSTR-01:FAST:DISABLED,
1213,SR13A-PC-VSTR-01,v_sofb_disabled,SR13A-PC-VSTR-01:SLOW:DISABLED,
1216,SR13A-PC-Q2D-02,b1,SR13A-PC-Q2D-02:I,SR13A-PC-Q2D-02:SETI
1218,SR13A-PC-Q3D-03,b1,SR13A-PC-Q3D-03:I,SR13A-PC-Q3D-03:SETI
1221,SR13A-PC-S2D-02,b2,SR13A-PC-S2D-02:I,SR13A-PC-S2D-02:SETI
1221,SR13A-PC-HSTR-02,x_kick,SR13A-PC-HSTR-02:I,SR13A-PC-HSTR-02:SETI
1221,SR13A-PC-HSTR-02,h_fofb_disabled,SR13A-PC-HSTR-02:FAST:DISABLED,
1221,SR13A-PC-HSTR-02,h_sofb_disabled,SR13A-PC-HSTR-02:SLOW:DISABLED,
1221,SR13A-PC-VSTR-02,y_kick,SR13A-PC-VSTR-02:I,SR13A-PC-VSTR-02:SETI
1221,SR13A-PC-VSTR-02,v_fofb_disabled,SR13A-PC-VSTR-02:FAST:DISABLED,
1221,SR13A-PC-VSTR-02,v_sofb_disabled,SR13A-PC-VSTR-02:SLOW:DISABLED,
1224,SR13C-DI-EBPM-02,x,SR13C-DI-EBPM-02:SA:X,
1224,SR13C-DI-EBPM-02,y,SR13C-DI-EBPM-02:SA:Y,
1224,SR13C-DI-EBPM-02,enabled,SR13C-DI-EBPM-02:CF:ENABLED_S,
1224,SR13C-DI-EBPM-02,x_fofb_disabled,SR13C-PC-HBPM-02:FAST:DISABLED,
1224,SR13C-DI-EBPM-02,x_sofb_disabled,SR13C-PC-HBPM-02:SLOW:DISABLED,
1224,SR13C-DI-EBPM-02,y_fofb_disabled,SR13C-PC-VBPM-02:FAST:DISABLED,
1224,SR13C-DI-EBPM-02,y_sofb_disabled,SR13C-PC-VBPM-02:SLOW:DISABLED,
1226,SR-PC-DIPOL-01,b0,SR-PC-DIPOL-01:I,SR-PC-DIPOL-01:SETI
1228,SR13A-PC-Q2AD-04,b1,SR13A-PC-Q2AD-04:I,SR13A-PC-Q2AD-04:SETI
1230,SR13C-DI-EBPM-03,x,SR13C-DI-EBPM-03:SA:X,
1230,SR13C-DI-EBPM-03,y,SR13C-DI-EBPM-03:SA:Y,
1230,SR13C-DI-EBPM-03,enabled,SR13C-DI-EBPM-03:CF:ENABLED_S,
1230,SR13C-DI-EBPM-03,x_fofb_disabled,SR13C-PC-HBPM-03:FAST:DISABLED,
1230,SR13C-DI-EBPM-03,x_sofb_disabled,SR13C-PC-HBPM-03:SLOW:DISABLED,
1230,SR13C-DI-EBPM-03,y_fofb_disabled,SR13C-PC-VBPM-03:FAST:DISABLED,
1230,SR13C-DI-EBPM-03,y_sofb_disabled,SR13C-PC-VBPM-03:SLOW:DISABLED,
1233,SR13A-PC-S2A-03,b2,SR13A-PC-S2A-03:I,SR13A-PC-S2A-03:SETI
1233,SR13A-PC-HSTR-03,x_kick,SR13A-PC-HSTR-03:I,SR13A-PC-HSTR-03:SETI
1233,SR13A-PC-HSTR-03,h_fofb_disabled,SR13A-PC-HSTR-03:FAST:DISABLED,
1233,SR13A-PC-HSTR-03,h_sofb_disabled,SR13A-PC-HSTR-03:SLOW:DISABLED,
1233,SR13A-PC-VSTR-03,y_kick,SR13A-PC-VSTR-03:I,SR13A-PC-VSTR-03:SETI
1233,SR13A-PC-VSTR-03,v_fofb_disabled,SR13A-PC-VSTR-03:FAST:DISABLED,
1233,SR13A-PC-VSTR-03,v_sofb_disabled,SR13A-PC-VSTR-03:SLOW:DISABLED,
1236,SR13A-PC-Q1AD-05,b1,SR13A-PC-Q1AD-05:I,SR13A-PC-Q1AD-05:SETI
1238,SR13C-DI-EBPM-04,x,SR13C-DI-EBPM-04:SA:X,
1238,SR13C-DI-EBPM-04,y,SR13C-DI-EBPM-04:SA:Y,
1238,SR13C-DI-EBPM-04,enabled,SR13C-DI-EBPM-04:CF:ENABLED_S,
1238,SR13C-DI-EBPM-04,x_fofb_disabled,SR13C-PC-HBPM-04:FAST:DISABLED,
1238,SR13C-DI-EBPM-04,x_sofb_disabled,SR13C-PC-HBPM-04:SLOW:DISABLED,
1238,SR13C-DI-EBPM-04,y_fofb_disabled,SR13C-PC-VBPM-04:FAST:DISABLED,
1238,SR13C-DI-EBPM-04,y_sofb_disabled,SR13C-PC-VBPM-04:SLOW:DISABLED,
1241,SR13A-PC-S1A-04,b2,SR13A-PC-S1A-04:I,SR13A-PC-S1A-04:SETI
1241,SR13A-PC-HSTR-04,x_kick,SR13A-PC-HSTR-04:I,SR13A-PC-HSTR-04:SETI
1241,SR13A-PC-HSTR-04,h_fofb_disabled,SR13A-PC-HSTR-04:FAST:DISABLED,
1241,SR13A-PC-HSTR-04,h_sofb_disabled,SR13A-PC-HSTR-04:SLOW:DISABLED,
1241,SR13A-PC-VSTR-04,y_kick,SR13A-PC-VSTR-04:I,SR13A-PC-VSTR-04:SETI
1241,SR13A-PC-VSTR-04,v_fofb_disabled,SR13A-PC-VSTR-04:FAST:DISABLED,
1241,SR13A-PC-VSTR-04,v_sofb_disabled,SR13A-PC-VSTR-04:SLOW:DISABLED,
1244,SR13A-PC-Q1AB-06,b1,SR13A-PC-Q1AB-06:I,SR13A-PC-Q1AB-06:SETI
1247,SR13A-PC-S2A-05,b2,SR13A-PC-S2A-05:I,SR13A-PC-S2A-05:SETI
1247,SR13A-PC-HSTR-05,x_kick,SR13A-PC-HSTR-05:I,SR13A-PC-HSTR-05:SETI
1247,SR13A-PC-HSTR-05,h_fofb_disabled,SR13A-PC-HSTR-05:FAST:DISABLED,
1247,SR13A-PC-HSTR-05,h_sofb_disabled,SR13A-PC-HSTR-05:SLOW:DISABLED,
1247,SR13A-PC-VSTR-05,y_kick,SR13A-PC-VSTR-05:I,SR13A-PC-VSTR-05:SETI
1247,SR13A-PC-VSTR-05,v_fofb_disabled,SR13A-PC-VSTR-05:FAST:DISABLED,
1247,SR13A-PC-VSTR-05,v_sofb_disabled,SR13A-PC-VSTR-05:SLOW:DISABLED,
1250,SR13A-PC-Q2AB-07,b1,SR13A-PC-Q2AB-07:I,SR13A-PC-Q2AB-07:SETI
1252,SR13C-DI-EBPM-05,x,SR13C-DI-EBPM-05:SA:X,
1252,SR13C-DI-EBPM-05,y,SR13C-DI-EBPM-05:SA:Y,
1252,SR13C-DI-EBPM-05,enabled,SR13C-DI-EBPM-05:CF:ENABLED_S,
1252,SR13C-DI-EBPM-05,x_fofb_disabled,SR13C-PC-HBPM-05:FAST:DISABLED,
1252,SR13C-DI-EBPM-05,x_sofb_disabled,SR13C-PC-HBPM-05:SLOW:DISABLED,
1252,SR13C-DI-EBPM-05,y_fofb_disabled,SR13C-PC-VBPM-05:FAST:DISABLED,
1252,SR13C-DI-EBPM-05,y_sofb_disabled,SR13C-PC-VBPM-05:SLOW:DISABLED,
1254,SR-PC-DIPOL-01,b0,SR-PC-DIPOL-01:I,SR-PC-DIPOL-01:SETI
1257,SR13A-PC-S2C-06,b2,SR13A-PC-S2C-06:I,SR13A-PC-S2C-06:SETI
1257,SR13A-PC-HSTR-06,x_kick,SR13A-PC-HSTR-06:I,SR13A-PC-HSTR-06:SETI
1257,SR13A-PC-HSTR-06,h_fofb_disabled,SR13A-PC-HSTR-06:FAST:DISABLED,
1257,SR13A-PC-HSTR-06,h_sofb_disabled,SR13A-PC-HSTR-06:SLOW:DISABLED,
1257,SR13A-PC-VSTR-06,y_kick,SR13A-PC-VSTR-06:I,SR13A-PC-VSTR-06:SETI
1257,SR13A-PC-VSTR-06,v_fofb_disabled,SR13A-PC-VSTR-06:FAST:DISABLED,
1257,SR13A-PC-VSTR-06,v_sofb_disabled,SR13A-PC-VSTR-06:SLOW:DISABLED,
1260,SR13A-PC-Q3B-08,b1,SR13A-PC-Q3B-08:I,SR13A-PC-Q3B-08:SETI
1262,SR13C-DI-EBPM-06,x,SR13C-DI-EBPM-06:SA:X,
1262,SR13C-DI-EBPM-06,y,SR13C-DI-EBPM-06:SA:Y,
1262,SR13C-DI-EBPM-06,enabled,SR13C-DI-EBPM-06:CF:ENABLED_S,
1262,SR13C-DI-EBPM-06,x_fofb_disabled,SR13C-PC-HBPM-06:FAST:DISABLED,
1262,SR13C-DI-EBPM-06,x_sofb_disabled,SR13C-PC-HBPM-06:SLOW:DISABLED,
1262,SR13C-DI-EBPM-06,y_fofb_disabled,SR13C-PC-VBPM-06:FAST:DISABLED,
1262,SR13C-DI-EBPM-06,y_sofb_disabled,SR13C-PC-VBPM-06:SLOW:DISABLED,
1264,SR13A-PC-Q2B-09,b1,SR13A-PC-Q2B-09:I,SR13A-PC-Q2B-09:SETI
1267,SR13A-PC-S1C-07,b2,SR13A-PC-S1C-07:I,SR13A-PC-S1C-07:SETI
1267,SR13A-PC-HSTR-07,x_kick,SR13A-PC-HSTR-07:I,SR13A-PC-HSTR-07:SETI
1267,SR13A-PC-HSTR-07,h_fofb_disabled,SR13A-PC-HSTR-07:FAST:DISABLED,
1267,SR13A-PC-HSTR-07,h_sofb_disabled,SR13A-PC-HSTR-07:SLOW:DISABLED,
1267,SR13A-PC-VSTR-07,y_kick,SR13A-PC-VSTR-07:I,SR13A-PC-VSTR-07:SETI
1267,SR13A-PC-VSTR-07,v_fofb_disabled,SR13A-PC-VSTR-07:FAST:DISABLED,
1267,SR13A-PC-VSTR-07,v_sofb_disabled,SR13A-PC-VSTR-07:SLOW:DISABLED,
1270,SR13A-PC-Q1B-10,b1,SR13A-PC-Q1B-10:I,SR13A-PC-Q1B-10:SETI
1272,SR13C-DI-EBPM-07,x,SR13C-DI-EBPM-07:SA:X,
1272,SR13C-DI-EBPM-07,y,SR13C-DI-EBPM-07:SA:Y,
1272,SR13C-DI-EBPM-07,enabled,SR13C-DI-EBPM-07:CF:ENABLED_S,
1272,SR13C-DI-EBPM-07,x_fofb_disabled,SR13C-PC-HBPM-07:FAST:DISABLED,
1272,SR13C-DI-EBPM-07,x_sofb_disabled,SR13C-PC-HBPM-07:SLOW:DISABLED,
1272,SR13C-DI-EBPM-07,y_fofb_disabled,SR13C-PC-VBPM-07:FAST:DISABLED,
1272,SR13C-DI-EBPM-07,y_sofb_disabled,SR13C-PC-VBPM-07:SLOW:DISABLED,
1275,SR14I-PC-HSTR-11,x_kick,SR14I-PC-HSTR-11:I,SR14I-PC-HSTR-11:SETI
1276,SR14I-PC-VSTR-11,y_kick,SR14I-PC-VSTR-11:I,SR14I-PC-VSTR-11:SETI
1282,SR14I-PC-HSTR-12,x_kick,SR14I-PC-HSTR-12:I,SR14I-PC-HSTR-12:SETI
1283,SR14I-PC-VSTR-12,y_kick,SR14I-PC-VSTR-12:I,SR14I-PC-VSTR-12:SETI
1286,SR14C-DI-EBPM-01,x,SR14C-DI-EBPM-01:SA:X,
1286,SR14C-DI-EBPM-01,y,SR14C-DI-EBPM-01:SA:Y,
1286,SR14C-DI-EBPM-01,enabled,SR14C-DI-EBPM-01:CF:ENABLED_S,
1286,SR14C-DI-EBPM-01,x_fofb_disabled,SR14C-PC-HBPM-01:FAST:DISABLED,
1286,SR14C-DI-EBPM-01,x_sofb_disabled,SR14C-PC-HBPM-01:SLOW:DISABLED,
1286,SR14C-DI-EBPM-01,y_fofb_disabled,SR14C-PC-VBPM-01:FAST:DISABLED,
1286,SR14C-DI-EBPM-01,y_sofb_disabled,SR14C-PC-VBPM-01:SLOW:DISABLED,
1288,SR14A-PC-Q1B-01,b1,SR14A-PC-Q1B-01:I,SR14A-PC-Q1B-01:SETI
1291,SR14A-PC-S1B-01,b2,SR14A-PC-S1B-01:I,SR14A-PC-S1B-01:SETI
1291,SR14A-PC-HSTR-01,x_kick,SR14A-PC-HSTR-01:I,SR14A-PC-HSTR-01:SETI
1291,SR14A-PC-HSTR-01,h_fofb_disabled,SR14A-PC-HSTR-01:FAST:DISABLED,
1291,SR14A-PC-HSTR-01,h_sofb_disabled,SR14A-PC-HSTR-01:SLOW:DISABLED,
1291,SR14A-PC-VSTR-01,y_kick,SR14A-PC-VSTR-01:I,SR14A-PC-VSTR-01:SETI
1291,SR14A-PC-VSTR-01,v_fofb_disabled,SR14A-PC-VSTR-01:FAST:DISABLED,
1291,SR14A-PC-VSTR-01,v_sofb_disabled,SR14A-PC-VSTR-01:SLOW:DISABLED,
1294,SR14A-PC-Q2B-02,b1,SR14A-PC-Q2B-02:I,SR14A-PC-Q2B-02:SETI
1296,SR14A-PC-Q3B-03,b1,SR14A-PC-Q3B-03:I,SR14A-PC-Q3B-03:SETI
1299,SR14A-PC-S2B-02,b2,SR14A-PC-S2B-02:I,SR14A-PC-S2B-02:SETI
1299,SR14A-PC-HSTR-02,x_kick,SR14A-PC-HSTR-02:I,SR14A-PC-HSTR-02:SETI
1299,SR14A-PC-HSTR-02,h_fofb_disabled,SR14A-PC-HSTR-02:FAST:DISABLED,
1299,SR14A-PC-HSTR-02,h_sofb_disabled,SR14A-PC-HSTR-02:SLOW:DISABLED,
1299,SR14A-PC-VSTR-02,y_kick,SR14A-PC-VSTR-02:I,SR14A-PC-VSTR-02:SETI
1299,SR14A-PC-VSTR-02,v_fofb_disabled,SR14A-PC-VSTR-02:FAST:DISABLED,
1299,SR14A-PC-VSTR-02,v_sofb_disabled,SR14A-PC-VSTR-02:SLOW:DISABLED,
1302,SR14C-DI-EBPM-02,x,SR14C-DI-EBPM-02:SA:X,
1302,SR14C-DI-EBPM-02,y,SR14C-DI-EBPM-02:SA:Y,
1302,SR14C-DI-EBPM-02,enabled,SR14C-DI-EBPM-02:CF:ENABLED_S,
1302,SR14C-DI-EBPM-02,x_fofb_disabled,SR14C-PC-HBPM-02:FAST:DISABLED,
1302,SR14C-DI-EBPM-02,x_sofb_disabled,SR14C-PC-HBPM-02:SLOW:DISABLED,
1302,SR14C-DI-EBPM-02,y_fofb_disabled,SR14C-PC-VBPM-02:FAST:DISABLED,
1302,SR14C-DI-EBPM-02,y_sofb_disabled,SR14C-PC-VBPM-02:SLOW:DISABLED,
1304,SR-PC-DIPOL-01,b0,SR-PC-DIPOL-01:I,SR-PC-DIPOL-01:SETI
1306,SR14A-PC-Q2AB-04,b1,SR14A-PC-Q2AB-04:I,SR14A-PC-Q2AB-04:SETI
1308,SR14C-DI-EBPM-03,x,SR14C-DI-EBPM-03:SA:X,
1308,SR14C-DI-EBPM-03,y,SR14C-DI-EBPM-03:SA:Y,
1308,SR14C-DI-EBPM-03,enabled,SR14C-DI-EBPM-03:CF:ENABLED_S,
1308,SR14C-DI-EBPM-03,x_fofb_disabled,SR14C-PC-HBPM-03:FAST:DISABLED,
1308,SR14C-DI-EBPM-03,x_sofb_disabled,SR14C-PC-HBPM-03:SLOW:DISABLED,
1308,SR14C-DI-EBPM-03,y_fofb_disabled,SR14C-PC-VBPM-03:FAST:DISABLED,
1308,SR14C-DI-EBPM-03,y_sofb_disabled,SR14C-PC-VBPM-03:SLOW:DISABLED,
1311,SR14A-PC-S2A-03,b2,SR14A-PC-S2A-03:I,SR14A-PC-S2A-03:SETI
1311,SR14A-PC-HSTR-03,x_kick,SR14A-PC-HSTR-03:I,SR14A-PC-HSTR-03:SETI
1311,SR14A-PC-HSTR-03,h_fofb_disabled,SR14A-PC-HSTR-03:FAST:DISABLED,
1311,SR14A-PC-HSTR-03,h_sofb_disabled,SR14A-PC-HSTR-03:SLOW:DISABLED,
1311,SR14A-PC-VSTR-03,y_kick,SR14A-PC-VSTR-03:I,SR14A-PC-VSTR-03:SETI
1311,SR14A-PC-VSTR-03,v_fofb_disabled,SR14A-PC-VSTR-03:FAST:DISABLED,
1311,SR14A-PC-VSTR-03,v_sofb_disabled,SR14A-PC-VSTR-03:SLOW:DISABLED,
1314,SR14A-PC-Q1AB-05,b1,SR14A-PC-Q1AB-05:I,SR14A-PC-Q1AB-05:SETI
1316,SR14C-DI-EBPM-04,x,SR14C-DI-EBPM-04:SA:X,
1316,SR14C-DI-EBPM-04,y,SR14C-DI-EBPM-04:SA:Y,
1316,SR14C-DI-EBPM-04,enabled,SR14C-DI-EBPM-04:CF:ENABLED_S,
1316,SR14C-DI-EBPM-04,x_fofb_disabled,SR14C-PC-HBPM-04:FAST:DISABLED,
1316,SR14C-DI-EBPM-04,x_sofb_disabled,SR14C-PC-HBPM-04:SLOW:DISABLED,
1316,SR14C-DI-EBPM-04,y_fofb_disabled,SR14C-PC-VBPM-04:FAST:DISABLED,
1316,SR14C-DI-EBPM-04,y_sofb_disabled,SR14C-PC-VBPM-04:SLOW:DISABLED,
1319,SR14A-PC-S1A-04,b2,SR14A-PC-S1A-04:I,SR14A-PC-S1A-04:SETI
1319,SR14A-PC-HSTR-04,x_kick,SR14A-PC-HSTR-04:I,SR14A-PC-HSTR-04:SETI
1319,SR14A-PC-HSTR-04,h_fofb_disabled,SR14A-PC-HSTR-04:FAST:DISABLED,
1319,SR14A-PC-HSTR-04,h_sofb_disabled,SR14A-PC-HSTR-04:SLOW:DISABLED,
1319,SR14A-PC-VSTR-04,y_kick,SR14A-PC-VSTR-04:I,SR14A-PC-VSTR-04:SETI
1319,SR14A-PC-VSTR-04,v_fofb_disabled,SR14A-PC-VSTR-04:FAST:DISABLED,
1319,SR14A-PC-VSTR-04,v_sofb_disabled,SR14A-PC-VSTR-04:SLOW:DISABLED,
1322,SR14A-PC-Q1AB-06,b1,SR14A-PC-Q1AB-06:I,SR14A-PC-Q1AB-06:SETI
1325,SR14A-PC-S2A-05,b2,SR14A-PC-S2A-05:I,SR14A-PC-S2A-05:SETI
1325,SR14A-PC-HSTR-05,x_kick,SR14A-PC-HSTR-05:I,SR14A-PC-HSTR-05:SETI
1325,SR14A-PC-HSTR-05,h_fofb_disabled,SR14A-PC-HSTR-05:FAST:DISABLED,
1325,SR14A-PC-HSTR-05,h_sofb_disabled,SR14A-PC-HSTR-05:SLOW:DISABLED,
1325,SR14A-PC-VSTR-05,y_kick,SR14A-PC-VSTR-05:I,SR14A-PC-VSTR-05:SETI
1325,SR14A-PC-VSTR-05,v_fofb_disabled,SR14A-PC-VSTR-05:FAST:DISABLED,
1325,SR14A-PC-VSTR-05,v_sofb_disabled,SR14A-PC-VSTR-05:SLOW:DISABLED,
1328,SR14A-PC-Q2AB-07,b1,SR14A-PC-Q2AB-07:I,SR14A-PC-Q2AB-07:SETI
1330,SR14C-DI-EBPM-05,x,SR14C-DI-EBPM-05:SA:X,
1330,SR14C-DI-EBPM-05,y,SR14C-DI-EBPM-05:SA:Y,
1330,SR14C-DI-EBPM-05,enabled,SR14C-DI-EBPM-05:CF:ENABLED_S,
1330,SR14C-DI-EBPM-05,x_fofb_disabled,SR14C-PC-HBPM-05:FAST:DISABLED,
1330,SR14C-DI-EBPM-05,x_sofb_disabled,SR14C-PC-HBPM-05:SLOW:DISABLED,
1330,SR14C-DI-EBPM-05,y_fofb_disabled,SR14C-PC-VBPM-05:FAST:DISABLED,
1330,SR14C-DI-EBPM-05,y_sofb_disabled,SR14C-PC-VBPM-05:SLOW:DISABLED,
1332,SR-PC-DIPOL-01,b0,SR-PC-DIPOL-01:I,SR-PC-DIPOL-01:SETI
1335,SR14A-PC-S2B-06,b2,SR14A-PC-S2B-06:I,SR14A-PC-S2B-06:SETI
1335,SR14A-PC-HSTR-06,x_kick,SR14A-PC-HSTR-06:I,SR14A-PC-HSTR-06:SETI
1335,SR14A-PC-HSTR-06,h_fofb_disabled,SR14A-PC-HSTR-06:FAST:DISABLED,
1335,SR14A-PC-HSTR-06,h_sofb_disabled,SR14A-PC-HSTR-06:SLOW:DISABLED,
1335,SR14A-PC-VSTR-06,y_kick,SR14A-PC-VSTR-06:I,SR14A-PC-VSTR-06:SETI
1335,SR14A-PC-VSTR-06,v_fofb_disabled,SR14A-PC-VSTR-06:FAST:DISABLED,
1335,SR14A-PC-VSTR-06,v_sofb_disabled,SR14A-PC-VSTR-06:SLOW:DISABLED,
1338,SR14A-PC-Q3B-08,b1,SR14A-PC-Q3B-08:I,SR14A-PC-Q3B-08:SETI
1340,SR14C-DI-EBPM-06,x,SR14C-DI-EBPM-06:SA:X,
1340,SR14C-DI-EBPM-06,y,SR14C-DI-EBPM-06:SA:Y,
1340,SR14C-DI-EBPM-06,enabled,SR14C-DI-EBPM-06:CF:ENABLED_S,
1340,SR14C-DI-EBPM-06,x_fofb_disabled,SR14C-PC-HBPM-06:FAST:DISABLED,
1340,SR14C-DI-EBPM-06,x_sofb_disabled,SR14C-PC-HBPM-06:SLOW:DISABLED,
1340,SR14C-DI-EBPM-06,y_fofb_disabled,SR14C-PC-VBPM-06:FAST:DISABLED,
1340,SR14C-DI-EBPM-06,y_sofb_disabled,SR14C-PC-VBPM-06:SLOW:DISABLED,
1342,SR14A-PC-Q2B-09,b1,SR14A-PC-Q2B-09:I,SR14A-PC-Q2B-09:SETI
1345,SR14A-PC-S1B-07,b2,SR14A-PC-S1B-07:I,SR14A-PC-S1B-07:SETI
1345,SR14A-PC-HSTR-07,x_kick,SR14A-PC-HSTR-07:I,SR14A-PC-HSTR-07:SETI
1345,SR14A-PC-HSTR-07,h_fofb_disabled,SR14A-PC-HSTR-07:FAST:DISABLED,
1345,SR14A-PC-HSTR-07,h_sofb_disabled,SR14A-PC-HSTR-07:SLOW:DISABLED,
1345,SR14A-PC-VSTR-07,y_kick,SR14A-PC-VSTR-07:I,SR14A-PC-VSTR-07:SETI
1345,SR14A-PC-VSTR-07,v_fofb_disabled,SR14A-PC-VSTR-07:FAST:DISABLED,
1345,SR14A-PC-VSTR-07,v_sofb_disabled,SR14A-PC-VSTR-07:SLOW:DISABLED,
1348,SR14A-PC-Q1B-10,b1,SR14A-PC-Q1B-10:I,SR14A-PC-Q1B-10:SETI
1350,SR14C-DI-EBPM-07,x,SR14C-DI-EBPM-07:SA:X,
1350,SR14C-DI-EBPM-07,y,SR14C-DI-EBPM-07:SA:Y,
1350,SR14C-DI-EBPM-07,enabled,SR14C-DI-EBPM-07:CF:ENABLED_S,
1350,SR14C-DI-EBPM-07,x_fofb_disabled,SR14C-PC-HBPM-07:FAST:DISABLED,
1350,SR14C-DI-EBPM-07,x_sofb_disabled,SR14C-PC-HBPM-07:SLOW:DISABLED,
1350,SR14C-DI-EBPM-07,y_fofb_disabled,SR14C-PC-VBPM-07:FAST:DISABLED,
1350,SR14C-DI-EBPM-07,y_sofb_disabled,SR14C-PC-VBPM-07:SLOW:DISABLED,
1354,SR15I-PC-HSTR-11,x_kick,SR15I-PC-HSTR-11:I,SR15I-PC-HSTR-11:SETI
1355,SR15I-PC-VSTR-11,y_kick,SR15I-PC-VSTR-11:I,SR15I-PC-VSTR-11:SETI
1360,SR15I-PC-HSTR-12,x_kick,SR15I-PC-HSTR-12:I,SR15I-PC-HSTR-12:SETI
1361,SR15I-PC-VSTR-12,y_kick,SR15I-PC-VSTR-12:I,SR15I-PC-VSTR-12:SETI
1365,SR15C-DI-EBPM-01,x,SR15C-DI-EBPM-01:SA:X,
1365,SR15C-DI-EBPM-01,y,SR15C-DI-EBPM-01:SA:Y,
1365,SR15C-DI-EBPM-01,enabled,SR15C-DI-EBPM-01:CF:ENABLED_S,
1365,SR15C-DI-EBPM-01,x_fofb_disabled,SR15C-PC-HBPM-01:FAST:DISABLED,
1365,SR15C-DI-EBPM-01,x_sofb_disabled,SR15C-PC-HBPM-01:SLOW:DISABLED,
1365,SR15C-DI-EBPM-01,y_fofb_disabled,SR15C-PC-VBPM-01:FAST:DISABLED,
1365,SR15C-DI-EBPM-01,y_sofb_disabled,SR15C-PC-VBPM-01:SLOW:DISABLED,
1367,SR15A-PC-Q1B-01,b1,SR15A-PC-Q1B-01:I,SR15A-PC-Q1B-01:SETI
1370,SR15A-PC-S1B-01,b2,SR15A-PC-S1B-01:I,SR15A-PC-S1B-01:SETI
1370,SR15A-PC-HSTR-01,x_kick,SR15A-PC-HSTR-01:I,SR15A-PC-HSTR-01:SETI
1370,SR15A-PC-HSTR-01,h_fofb_disabled,SR15A-PC-HSTR-01:FAST:DISABLED,
1370,SR15A-PC-HSTR-01,h_sofb_disabled,SR15A-PC-HSTR-01:SLOW:DISABLED,
1370,SR15A-PC-VSTR-01,y_kick,SR15A-PC-VSTR-01:I,SR15A-PC-VSTR-01:SETI
1370,SR15A-PC-VSTR-01,v_fofb_disabled,SR15A-PC-VSTR-01:FAST:DISABLED,
1370,SR15A-PC-VSTR-01,v_sofb_disabled,SR15A-PC-VSTR-01:SLOW:DISABLED,
1373,SR15A-PC-Q2B-02,b1,SR15A-PC-Q2B-02:I,SR15A-PC-Q2B-02:SETI
1375,SR15A-PC-Q3B-03,b1,SR15A-PC-Q3B-03:I,SR15A-PC-Q3B-03:SETI
1378,SR15A-PC-S2B-02,b2,SR15A-PC-S2B-02:I,SR15A-PC-S2B-02:SETI
1378,SR15A-PC-HSTR-02,x_kick,SR15A-PC-HSTR-02:I,SR15A-PC-HSTR-02:SETI
1378,SR15A-PC-HSTR-02,h_fofb_disabled,SR15A-PC-HSTR-02:FAST:DISABLED,
1378,SR15A-PC-HSTR-02,h_sofb_disabled,SR15A-PC-HSTR-02:SLOW:DISABLED,
1378,SR15A-PC-VSTR-02,y_kick,SR15A-PC-VSTR-02:I,SR15A-PC-VSTR-02:SETI
1378,SR15A-PC-VSTR-02,v_fofb_disabled,SR15A-PC-VSTR-02:FAST:DISABLED,
1378,SR15A-PC-VSTR-02,v_sofb_disabled,SR15A-PC-VSTR-02:SLOW:DISABLED,
1381,SR15C-DI-EBPM-02,x,SR15C-DI-EBPM-02:SA:X,
1381,SR15C-DI-EBPM-02,y,SR15C-DI-EBPM-02:SA:Y,
1381,SR15C-DI-EBPM-02,enabled,SR15C-DI-EBPM-02:CF:ENABLED_S,
1381,SR15C-DI-EBPM-02,x_fofb_disabled,SR15C-PC-HBPM-02:FAST:DISABLED,
1381,SR15C-DI-EBPM-02,x_sofb_disabled,SR15C-PC-HBPM-02:SLOW:DISABLED,
1381,SR15C-DI-EBPM-02,y_fofb_disabled,SR15C-PC-VBPM-02:FAST:DISABLED,
1381,SR15C-DI-EBPM-02,y_sofb_disabled,SR15C-PC-VBPM-02:SLOW:DISABLED,
1383,SR-PC-DIPOL-01,b0,SR-PC-DIPOL-01:I,SR-PC-DIPOL-01:SETI
1385,SR15A-PC-Q2AB-04,b1,SR15A-PC-Q2AB-04:I,SR15A-PC-Q2AB-04:SETI
1387,SR15C-DI-EBPM-03,x,SR15C-DI-EBPM-03:SA:X,
1387,SR15C-DI-EBPM-03,y,SR15C-DI-EBPM-03:SA:Y,
1387,SR15C-DI-EBPM-03,enabled,SR15C-DI-EBPM-03:CF:ENABLED_S,
1387,SR15C-DI-EBPM-03,x_fofb_disabled,SR15C-PC-HBPM-03:FAST:DISABLED,
1387,SR15C-DI-EBPM-03,x_sofb_disabled,SR15C-PC-HBPM-03:SLOW:DISABLED,
1387,SR15C-DI-EBPM-03,y_fofb_disabled,SR15C-PC-VBPM-03:FAST:DISABLED,
1387,SR15C-DI-EBPM-03,y_sofb_disabled,SR15C-PC-VBPM-03:SLOW:DISABLED,
1390,SR15A-PC-S2A-03,b2,SR15A-PC-S2A-03:I,SR15A-PC-S2A-03:SETI
1390,SR15A-PC-HSTR-03,x_kick,SR15A-PC-HSTR-03:I,SR15A-PC-HSTR-03:SETI
